year,month,month_name,day_of_week,hour,median_price_eur_mwh,source
2014,4,Apr,Monday,21:00,40.96,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Monday,22:00,35.09,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Monday,23:00,29.74,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,00:00,28.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,01:00,26.05,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,02:00,26.96,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,03:00,24.47,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,04:00,26.98,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,05:00,29.36,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,06:00,33.47,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,07:00,43.04,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,08:00,49.33,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,09:00,53.56,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,10:00,51.46,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,11:00,45.26,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,12:00,45.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,13:00,47.06,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,14:00,46.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,15:00,48.88,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,16:00,52.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,17:00,57.42,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,18:00,55.57,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,19:00,50.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,20:00,43.64,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,21:00,40.57,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,22:00,33.04,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Tuesday,23:00,30.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,00:00,28.36,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,01:00,26.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,02:00,25.46,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,03:00,25.58,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,04:00,25.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,05:00,29.1,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,06:00,35.3,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,07:00,40.52,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,08:00,49.57,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,09:00,50.25,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,10:00,48.4,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,11:00,47.33,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,12:00,45.79,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,13:00,44.27,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,14:00,46.62,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,15:00,49.02,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,16:00,51.67,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,17:00,59.38,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,18:00,53.77,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,19:00,47.27,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,20:00,41.18,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,21:00,41.01,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,22:00,33.67,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Wednesday,23:00,29.03,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,00:00,28.99,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,01:00,26.78,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,02:00,24.3,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,03:00,23.68,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,04:00,26.72,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,05:00,29.0,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,06:00,34.5,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,07:00,44.65,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,08:00,50.67,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,09:00,52.43,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,10:00,48.63,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,11:00,49.04,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,12:00,48.14,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,13:00,43.95,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,14:00,45.43,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,15:00,48.28,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,16:00,53.61,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,17:00,56.24,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,18:00,56.95,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,19:00,50.83,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,20:00,43.16,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,21:00,38.4,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,22:00,34.49,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Thursday,23:00,31.01,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,00:00,27.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,01:00,26.98,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,02:00,26.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,03:00,24.52,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,04:00,26.69,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,05:00,28.73,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,06:00,35.92,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,07:00,42.36,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,08:00,51.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,09:00,53.05,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,10:00,52.07,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,11:00,46.85,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,12:00,43.96,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,13:00,45.99,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,14:00,48.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,15:00,49.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,16:00,52.16,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,17:00,56.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,18:00,55.59,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,19:00,47.82,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,20:00,42.62,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,21:00,40.68,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,22:00,36.16,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Friday,23:00,29.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,00:00,23.61,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,01:00,22.86,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,02:00,21.8,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,03:00,21.37,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,04:00,22.01,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,05:00,22.79,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,06:00,26.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,07:00,28.3,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,08:00,30.87,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,09:00,30.73,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,10:00,30.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,11:00,29.32,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,12:00,26.71,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,13:00,26.91,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,14:00,26.92,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,15:00,29.1,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,16:00,30.8,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,17:00,35.2,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,18:00,35.33,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,19:00,33.71,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,20:00,31.62,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,21:00,28.15,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,22:00,24.99,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Saturday,23:00,24.02,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,00:00,21.82,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,01:00,20.61,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,02:00,20.16,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,03:00,19.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,04:00,19.98,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,05:00,21.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,06:00,23.15,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,07:00,23.88,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,08:00,25.7,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,09:00,22.96,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,10:00,20.48,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,11:00,18.64,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,12:00,15.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,13:00,15.69,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,14:00,17.75,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,15:00,19.41,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,16:00,25.09,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,17:00,32.02,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,18:00,33.28,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,19:00,31.72,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,20:00,28.82,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,21:00,24.16,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,22:00,22.33,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,4,Apr,Sunday,23:00,20.73,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,00:00,26.64,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,01:00,23.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,02:00,23.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,03:00,23.03,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,04:00,24.65,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,05:00,27.82,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,06:00,32.63,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,07:00,37.86,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,08:00,45.19,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,09:00,45.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,10:00,43.61,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,11:00,42.34,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,12:00,40.19,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,13:00,40.41,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,14:00,41.75,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,15:00,45.25,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,16:00,49.05,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,17:00,52.19,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,18:00,53.9,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,19:00,45.72,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,20:00,39.75,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,21:00,36.97,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,22:00,32.98,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Monday,23:00,27.32,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,00:00,25.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,01:00,25.0,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,02:00,23.39,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,03:00,22.22,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,04:00,24.07,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,05:00,28.55,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,06:00,32.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,07:00,39.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,08:00,46.9,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,09:00,48.29,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,10:00,47.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,11:00,43.37,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,12:00,40.8,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,13:00,41.73,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,14:00,43.17,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,15:00,46.7,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,16:00,48.3,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,17:00,52.28,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,18:00,49.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,19:00,46.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,20:00,39.1,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,21:00,35.5,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,22:00,31.9,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Tuesday,23:00,26.8,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,00:00,26.09,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,01:00,24.86,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,02:00,23.92,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,03:00,22.1,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,04:00,23.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,05:00,28.95,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,06:00,31.11,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,07:00,38.7,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,08:00,46.49,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,09:00,47.63,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,10:00,46.87,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,11:00,45.81,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,12:00,42.71,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,13:00,41.94,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,14:00,45.42,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,15:00,44.96,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,16:00,46.17,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,17:00,53.62,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,18:00,52.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,19:00,46.22,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,20:00,41.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,21:00,35.32,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,22:00,31.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Wednesday,23:00,26.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,00:00,27.31,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,01:00,24.68,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,02:00,23.85,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,03:00,22.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,04:00,24.48,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,05:00,27.05,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,06:00,34.18,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,07:00,39.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,08:00,45.68,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,09:00,46.04,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,10:00,46.75,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,11:00,43.14,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,12:00,42.68,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,13:00,43.28,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,14:00,43.62,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,15:00,43.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,16:00,47.75,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,17:00,54.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,18:00,49.08,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,19:00,46.32,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,20:00,40.27,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,21:00,34.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,22:00,31.74,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Thursday,23:00,28.14,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Friday,00:00,25.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Friday,01:00,25.26,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Friday,02:00,23.29,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2014,5,May,Friday,03:00,22.3,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
