year,month,month_name,day_of_week,hour,median_price_eur_mwh,source
2013,2,Feb,Saturday,06:00,30.98,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,07:00,36.33,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,08:00,38.58,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,09:00,37.31,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,10:00,34.76,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,11:00,33.09,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,12:00,32.12,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,13:00,31.94,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,14:00,31.08,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,15:00,32.0,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,16:00,35.37,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,17:00,39.57,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,18:00,40.64,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,19:00,39.01,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,20:00,35.97,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,21:00,31.33,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,22:00,28.53,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Saturday,23:00,24.89,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,00:00,22.81,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,01:00,21.87,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,02:00,20.64,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,03:00,20.75,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,04:00,22.02,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,05:00,25.81,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,06:00,30.24,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,07:00,36.18,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,08:00,38.79,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,09:00,36.43,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,10:00,34.23,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,11:00,33.2,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,12:00,31.89,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,13:00,31.79,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,14:00,30.19,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,15:00,32.18,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,16:00,35.57,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,17:00,40.0,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,18:00,41.31,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,19:00,37.82,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,20:00,34.46,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,21:00,31.46,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,22:00,28.41,TTF front-month (ICE/World Bank/IEA)
2013,2,Feb,Sunday,23:00,24.64,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,00:00,22.4,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,01:00,21.15,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,02:00,20.32,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,03:00,20.38,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,04:00,21.35,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,05:00,25.51,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,06:00,32.36,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,07:00,39.07,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,08:00,36.6,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,09:00,31.93,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,10:00,30.38,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,11:00,29.45,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,12:00,28.32,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,13:00,28.32,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,14:00,27.25,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,15:00,28.62,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,16:00,32.86,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,17:00,36.66,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,18:00,37.99,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,19:00,36.11,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,20:00,33.43,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,21:00,29.25,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,22:00,27.26,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Monday,23:00,24.0,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,00:00,22.46,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,01:00,20.26,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,02:00,19.58,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,03:00,19.14,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,04:00,21.42,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,05:00,25.0,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,06:00,33.17,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,07:00,37.83,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,08:00,36.49,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,09:00,31.91,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,10:00,30.87,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,11:00,30.3,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,12:00,28.92,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,13:00,28.4,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,14:00,28.45,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,15:00,28.87,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,16:00,32.56,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,17:00,38.59,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,18:00,37.41,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,19:00,36.16,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,20:00,33.57,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,21:00,28.87,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,22:00,27.41,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Tuesday,23:00,23.99,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,00:00,22.2,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,01:00,20.62,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,02:00,20.54,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,03:00,19.86,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,04:00,20.65,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,05:00,24.86,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,06:00,33.35,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,07:00,37.41,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,08:00,37.03,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,09:00,31.97,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,10:00,30.46,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,11:00,29.27,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,12:00,28.47,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,13:00,27.75,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,14:00,27.01,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,15:00,29.97,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,16:00,32.14,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,17:00,37.95,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,18:00,37.57,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,19:00,36.55,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,20:00,33.3,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,21:00,29.7,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,22:00,26.62,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Wednesday,23:00,23.31,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,00:00,22.23,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,01:00,20.76,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,02:00,20.27,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,03:00,19.74,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,04:00,21.64,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,05:00,24.53,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,06:00,32.89,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,07:00,39.1,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,08:00,37.0,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,09:00,32.78,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,10:00,31.05,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,11:00,29.29,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,12:00,28.64,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,13:00,28.16,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,14:00,27.84,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,15:00,28.72,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,16:00,32.27,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,17:00,37.42,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,18:00,38.38,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,19:00,37.4,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,20:00,32.47,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,21:00,29.74,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,22:00,26.37,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Thursday,23:00,22.93,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,00:00,22.32,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,01:00,21.02,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,02:00,19.89,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,03:00,20.38,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,04:00,21.18,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,05:00,25.82,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,06:00,32.18,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,07:00,39.58,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,08:00,36.17,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,09:00,32.97,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,10:00,31.38,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,11:00,29.94,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,12:00,28.82,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,13:00,28.16,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,14:00,28.38,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,15:00,29.23,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,16:00,33.28,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,17:00,37.34,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,18:00,38.92,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,19:00,37.36,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,20:00,33.62,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,21:00,29.08,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,22:00,26.82,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Friday,23:00,23.0,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,00:00,20.58,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,01:00,18.98,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,02:00,18.1,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,03:00,17.96,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,04:00,18.63,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,05:00,21.45,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,06:00,26.63,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,07:00,31.25,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,08:00,33.86,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,09:00,32.77,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,10:00,29.99,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,11:00,28.52,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,12:00,27.77,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,13:00,26.6,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,14:00,26.58,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,15:00,27.6,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,16:00,31.64,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,17:00,34.76,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,18:00,35.07,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,19:00,33.36,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,20:00,30.74,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,21:00,27.38,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,22:00,24.74,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Saturday,23:00,22.08,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,00:00,20.45,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,01:00,18.66,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,02:00,18.35,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,03:00,18.18,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,04:00,19.17,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,05:00,21.8,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,06:00,26.46,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,07:00,31.73,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,08:00,33.28,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,09:00,32.53,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,10:00,29.79,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,11:00,28.4,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,12:00,27.04,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,13:00,27.48,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,14:00,25.94,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,15:00,27.02,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,16:00,30.32,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,17:00,35.12,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,18:00,34.8,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,19:00,33.49,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,20:00,30.03,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,21:00,27.5,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,22:00,24.61,TTF front-month (ICE/World Bank/IEA)
2013,3,Mar,Sunday,23:00,20.96,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,00:00,18.43,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,01:00,17.26,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,02:00,16.44,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,03:00,16.02,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,04:00,16.92,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,05:00,20.03,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,06:00,26.8,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,07:00,31.23,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,08:00,28.89,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,09:00,26.28,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,10:00,25.22,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,11:00,23.64,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,12:00,23.41,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,13:00,22.52,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,14:00,22.68,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,15:00,23.8,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,16:00,26.48,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,17:00,30.36,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,18:00,31.29,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,19:00,29.07,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,20:00,27.89,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,21:00,24.43,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,22:00,21.54,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Monday,23:00,18.63,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,00:00,18.33,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,01:00,16.81,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,02:00,16.86,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,03:00,16.56,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,04:00,16.83,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,05:00,20.41,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,06:00,27.23,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,07:00,30.57,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,08:00,29.53,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,09:00,27.36,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,10:00,24.62,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,11:00,23.72,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,12:00,23.65,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,13:00,23.26,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,14:00,22.34,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,15:00,23.5,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,16:00,25.86,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,17:00,31.1,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,18:00,32.06,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,19:00,29.23,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,20:00,27.43,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,21:00,24.6,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,22:00,21.93,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Tuesday,23:00,19.13,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,00:00,18.25,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,01:00,17.25,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,02:00,16.23,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,03:00,16.48,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,04:00,16.91,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,05:00,20.48,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,06:00,26.55,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,07:00,30.56,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,08:00,29.25,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,09:00,26.75,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,10:00,24.39,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,11:00,23.5,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,12:00,23.73,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,13:00,22.49,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,14:00,23.0,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,15:00,23.13,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,16:00,26.9,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,17:00,30.94,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,18:00,30.4,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,19:00,29.45,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,20:00,27.37,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,21:00,23.78,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,22:00,21.67,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Wednesday,23:00,19.0,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,00:00,17.89,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,01:00,16.85,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,02:00,16.4,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,03:00,16.31,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,04:00,16.9,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,05:00,20.15,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,06:00,26.52,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,07:00,32.12,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,08:00,30.3,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,09:00,26.14,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,10:00,24.72,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,11:00,23.88,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,12:00,23.08,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,13:00,23.01,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,14:00,22.17,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,15:00,23.04,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,16:00,27.09,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,17:00,30.82,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,18:00,31.3,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,19:00,28.84,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,20:00,26.57,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,21:00,24.57,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,22:00,21.7,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Thursday,23:00,19.65,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,00:00,17.96,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,01:00,16.68,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,02:00,16.71,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,03:00,16.06,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,04:00,16.97,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,05:00,20.3,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,06:00,26.22,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,07:00,31.92,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,08:00,29.99,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,09:00,27.15,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,10:00,24.86,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,11:00,23.79,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,12:00,23.01,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,13:00,22.3,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,14:00,22.91,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,15:00,23.49,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,16:00,27.03,TTF front-month (ICE/World Bank/IEA)
2013,4,Apr,Friday,17:00,30.27,TTF front-month (ICE/World Bank/IEA)
